Price,Year,Mileage,City,State,Vin,Make,Model
10053,2012,123853,Nashua, NH,19XFB2F8XCE343908,Honda,Civic
5498,2007,156586,Harrisburg, PA,2HGFA16857H300537,Honda,Civic
19700,2015,43693,Madison, TN,2HGFB6E52FH702788,Honda,Civic
7690,2011,163479,Harrisburg, PA,2HGFA1F53BH301958,Honda,Civic
19595,2015,27851,Ft. Walton Beach, FL,2HGFG4A59FH707272,Honda,Civic
19333,2017,2780,Roslyn, PA,SHHFK7H27HU417792,Honda,Civic
5999,2008,102249,San Diego, CA,2HGFG11628H542935,Honda,Civic
3993,2005,134162,North Miami, FL,2HGES25755H537355,Honda,Civic
14395,2013,80295,Marietta, GA,2HGFB2F55DH595871,Honda,Civic
5988,2008,99948,North Plainfield, NJ,2HGFG12858H530780,Honda,Civic
19165,2015,31117,Sierra Vista, AZ,2HGFG4A58FH701463,Honda,Civic
17998,2015,27901,Auburn, WA,2HGFG4A58FH704105,Honda,Civic
14995,2011,55989,Fontana, CA,2HGFA5E55BH701710,Honda,Civic
21388,2016,20087,Riverside, CA,2HGFC1F34GH649722,Honda,Civic
4840,2007,153735,Omaha, NE,1HGFA16547L020374,Honda,Civic
20991,2017,6495,Bradenton, FL,2HGFC3B31HH359120,Honda,Civic
19900,2015,37403,Houston, TX,2HGFB6E50FH708508,Honda,Civic
6795,2007,120500,Rochester, NY,2HGFA16857H506182,Honda,Civic
15954,2013,64374,Tracy, CA,2HGFB6E55DH706637,Honda,Civic
22000,2016,22325,Coral Springs, FL,19XFC1F93GE001920,Honda,Civic
16835,2014,69649,Salt Lake City, UT,2HGFB6E53EH704404,Honda,Civic
6000,2008,112972,Berlin, CT,2HGFG12648H577734,Honda,Civic
20577,2017,5170,Colorado Springs, CO,SHHFK7H43HU219180,Honda,Civic
20299,2016,33433,Riverside, CA,19XFC2F71GE233582,Honda,Civic
6995,2009,114066,Winter Park, FL,2HGFG12819H540305,Honda,Civic
7750,2008,117728,Raleigh, NC,2HGFA16988H526937,Honda,Civic
6795,2008,109807,Chandler, AZ,2HGFG12858H526471,Honda,Civic
19995,2017,11628,Shrewsbury, MA,2HGFC3B73HH354312,Honda,Civic
6900,2008,91930,Chino, CA,2HGFG11848H522252,Honda,Civic
16995,2014,33688,Delray Beach, FL,2HGFG4A55EH702603,Honda,Civic
16593,2014,26639,Des Plaines, IL,2HGFG4A50EH701875,Honda,Civic
11990,2014,82283,Sterling, VA,2HGFG3B87EH519772,Honda,Civic
19950,2017,4786,St. Louis, MO,SHHFK7H26HU202064,Honda,Civic
21063,2015,21224,Cincinnati, OH,2HGFB6E58FH708160,Honda,Civic
18888,2014,40320,Pompano Beach, FL,2HGFB6E56EH701464,Honda,Civic
17891,2016,74579,Alhambra, CA,2HGFC2F81GH500816,Honda,Civic
20991,2017,10709,Boerne, TX,SHHFK7H56HU200387,Honda,Civic
23999,2017,7353,Bedford, OH,2HGFC1E53HH701913,Honda,Civic
10997,2013,85956,Temecula, CA,2HGFG3B82DH504580,Honda,Civic
23889,2016,4513,Las Vegas, NV,19XFC1F90GE034065,Honda,Civic
16699,2014,25943,Fullerton, CA,2HGFG4A53EH701871,Honda,Civic
8900,2008,69131,El Cerrito, CA,2HGFG12918H535516,Honda,Civic
7554,2008,94393,Memphis, TN,2HGFG12618H567503,Honda,Civic
6250,2008,100230,Phoenix, AZ,2HGFG11808H518490,Honda,Civic
21619,2016,29938,Sandusky, OH,19XFC1F76GE027104,Honda,Civic
7499,2007,112808,Phoenix, AZ,1HGFA16527L014542,Honda,Civic
20477,2017,7004,Lindenhurst, IL,SHHFK7G45HU209672,Honda,Civic
22397,2016,21732,Lafayette, IN,19XFC1F94GE026874,Honda,Civic
22499,2016,19396,Cerritos, CA,19XFC1F95GE213296,Honda,Civic
21989,2016,25558,OMAHA, NE,19XFC1F99GE013117,Honda,Civic
23199,2017,17899,Jackson, MS,19XFC1F94HE004262,Honda,Civic
5995,2007,130983,Woodbridge, VA,1HGFA16897L007159,Honda,Civic
14990,2013,38129,Rockville, MD,2HGFG4A55DH703703,Honda,Civic
17500,2015,38135,Princeton, NJ,2HGFG4A54FH702559,Honda,Civic
21204,2015,19846,Henderson, NV,2HGFB6E50FH709593,Honda,Civic
9290,2007,84002,Jefferson City, MO,2HGFA555X7H716257,Honda,Civic
6251,2006,93402,Las Vegas, NV,2HGFG12646H582249,Honda,Civic
20874,2015,34440,Cherry Hill, NJ,2HGFB6E54FH709967,Honda,Civic
15781,2015,49539,Fremont, CA,2HGFG3B82FH500063,Honda,Civic
5995,2005,77772,Owings Mills, MD,1HGEM22915L004826,Honda,Civic
11000,2011,122809,Frisco, TX,2HGFA5E50BH701825,Honda,Civic
6500,2007,136111,Tampa, FL,1HGFA16857L129078,Honda,Civic
9000,2010,98846,Grapevine, TX,2HGFG1B86AH529238,Honda,Civic
3990,2007,128175,Downers Grove, IL,2HGFG12687H580442,Honda,Civic
8295,2009,96553,Indianapolis, IN,2HGFG12959H532801,Honda,Civic
22495,2016,19812,Raleigh, NC,2HGFC1F95GH637406,Honda,Civic
14595,2013,56124,Corona, CA,2HGFG4A53DH702940,Honda,Civic
9995,2012,136039,Victorville, CA,2HGFB2F88CH551209,Honda,Civic
19555,2014,36580,Victorville, CA,2HGFB6E57EH702302,Honda,Civic
23495,2016,8630,Rochelle Park, NJ,19XFC1F94GE219025,Honda,Civic
19989,2016,12606,Victorville, CA,2HGFC4B0XGH316101,Honda,Civic
8371,2013,134274,Mesa, AZ,2HGFG3B56DH529617,Honda,Civic
7750,2007,110353,Auburn, WA,2HGFA16517H313534,Honda,Civic
20476,2017,3454,Portland, OR,SHHFK7H29HU414182,Honda,Civic
18571,2014,42738,Houston, TX,2HGFB6E55EH704968,Honda,Civic
24987,2017,609,Roswell, GA,19XFC1F93HE018122,Honda,Civic
6500,2007,89400,OSSEO, MN,2HGFG12867H573796,Honda,Civic
21826,2016,34509,Sanford, FL,19XFC1F97GE002343,Honda,Civic
20110,2015,29116,Jersey City, NJ,19XFB2F56FE267100,Honda,Civic
14900,2014,59011,Fayetteville, AR,2HGFG3B08EH525123,Honda,Civic
14880,2015,63657,Fort Wayne, IN,2HGFG3B83FH503831,Honda,Civic
24988,2017,2270,Cincinnati, OH,2HGFC1E51HH700033,Honda,Civic
19978,2017,4979,Hempstead, NY,SHHFK7H24HU415367,Honda,Civic
23946,2016,13200,Albuquerque, NM,19XFC2F79GE067781,Honda,Civic
18788,2015,30980,Torrance, CA,2HGFG4A58FH700250,Honda,Civic
21595,2016,35569,Goldsboro, NC,19XFC1F98GE001041,Honda,Civic
20745,2014,22182,Frankfort, KY,2HGFB6E51EH703042,Honda,Civic
19362,2016,12953,La Follette, TN,2HGFC3B3XGH355422,Honda,Civic
12995,2012,95370,Schaumburg, IL,19XFB2F9XCE038448,Honda,Civic
11295,2010,57838,Marietta, GA,2HGFG1B89AH516614,Honda,Civic
7550,2011,111593,Austin, TX,2HGFG1B83BH501737,Honda,Civic
20895,2015,21425,Fontana, CA,2HGFB6E55FH700372,Honda,Civic
12285,2011,70048,Hopkins, MN,2HGFG2A50BH700063,Honda,Civic
11988,2013,85234,Jacksonville, AR,2HGFG3B84DH505861,Honda,Civic
17993,2016,28953,Fremont, CA,2HGFC3B32GH351641,Honda,Civic
6495,2009,107237,Raleigh, NC,2HGFG12899H513305,Honda,Civic
22890,2016,6141,Columbia, KY,19XFC1F95GE038323,Honda,Civic
22995,2016,19407,Titusville, FL,19XFC1F98GE005350,Honda,Civic
22995,2016,5031,Baton Rouge, LA,19XFC1F92GE041227,Honda,Civic
3350,2005,147012,Paterson, NJ,2HGES26725H548571,Honda,Civic
13650,2013,63991,Paramus, NJ,2HGFG4A52DH704999,Honda,Civic
14995,2012,35487,Durham, NC,2HGFG4A55CH707295,Honda,Civic
23691,2016,6565,Bellevue, WA,2HGFC1F94GH656061,Honda,Civic
15000,2013,39440,Chicago, IL,2HGFG4A55DH705533,Honda,Civic
5717,2007,151312,Lewisville, TX,1HGFA16537L018499,Honda,Civic
12987,2010,84183,Edmonds, WA,2HGFA5E54AH700773,Honda,Civic
9999,2009,65412,Hawthorne, CA,2HGFG12899H513367,Honda,Civic
8916,2008,88026,Jefferson City, MO,2HGFG12888H505288,Honda,Civic
6950,2007,100785,Franklin Square, NY,2HGFG21507H701995,Honda,Civic
23200,2016,8631,Massillon, OH,19XFC1F92GE036688,Honda,Civic
20999,2017,7766,Killeen, TX,SHHFK7H20HU206644,Honda,Civic
18777,2015,47636,Sacramento, CA,19XFB2F91FE240633,Honda,Civic
5985,2006,124304,Oklahoma City, OK,1HGFA16596L119125,Honda,Civic
23004,2016,27795,West Springfield, MA,19XFC1F92GE208704,Honda,Civic
16261,2014,72801,Cincinnati, OH,2HGFB6E54EH704573,Honda,Civic
19800,2015,17938,Bloomington, IN,2HGFG4A50FH703899,Honda,Civic
6888,2009,139400,Vallejo, CA,2HGFA16379H351657,Honda,Civic
6250,2006,68428,Gilbert, AZ,JHMFA36286S007002,Honda,Civic
9988,2008,93507,Hollywood, FL,2HGFA55568H705189,Honda,Civic
18000,2015,30620,Gonzales, LA,2HGFG4A56FH701090,Honda,Civic
4933,2005,128597,Hayward, CA,2HGES25835H528985,Honda,Civic
5993,2006,135609,Lynnwood, WA,JHMFA16556S010681,Honda,Civic
4995,2006,136575,West Nyack, NY,1HGFA16596L148348,Honda,Civic
21000,2017,3509,Delaware, OH,SHHFK7H41HU203527,Honda,Civic
11995,2009,87991,Vineland, NJ,2HGFA55529H705675,Honda,Civic
9400,2013,113591,Goldsboro, NC,2HGFG3B56DH507150,Honda,Civic
19986,2016,10890,Valencia, CA,2HGFC3B33GH361661,Honda,Civic
8500,2008,111699,Fremont, CA,2HGFA16928H337670,Honda,Civic
21797,2016,27087,Orlando, FL,19XFC1F99GE019161,Honda,Civic
12991,2012,65998,Fort Worth, TX,2HGFG3B86CH517637,Honda,Civic
23300,2017,20210,Tacoma, WA,2HGFC1E37HH638118,Honda,Civic
9995,2008,93818,Neptune City, NJ,2HGFA555X8H711013,Honda,Civic
19995,2015,33593,Sacramento, CA,2HGFB6E59FH702416,Honda,Civic
9277,2010,86206,Akron, OH,2HGFG1B80AH519692,Honda,Civic
7995,2008,81856,Sacramento, CA,2HGFG12698H513298,Honda,Civic
18991,2015,21710,Pasadena, MD,2HGFG4A54FH700343,Honda,Civic
11865,2013,88117,Elkhart, IN,2HGFG3B87DH518183,Honda,Civic
20818,2016,6122,Casa Grande, AZ,2HGFC3B31GH356457,Honda,Civic
9590,2010,97082,Englewood, CO,2HGFG1B88AH502820,Honda,Civic
24988,2017,3389,Clarksville, TN,19XFC1F75HE007783,Honda,Civic
8351,2009,131349,Placentia, CA,2HGFA16619H346559,Honda,Civic
16790,2014,27713,Ft. Lauderdale, FL,2HGFG4A5XEH700538,Honda,Civic
20995,2015,21903,Westborough, MA,2HGFB6E5XFH710069,Honda,Civic
5500,2006,131158,Alpharetta, GA,1HGFA16536L069791,Honda,Civic
21942,2017,5923,Saint Augustine, FL,2HGFC3B74HH350706,Honda,Civic
20492,2016,13154,Auburn, CA,2HGFC3B38GH352941,Honda,Civic
6451,2008,115020,Fort Myers, FL,2HGFG126X8H557326,Honda,Civic
17900,2014,50691,Colorado Springs, CO,2HGFB6E50EH703047,Honda,Civic
14665,2012,48722,Longview, TX,2HGFG4A59CH709244,Honda,Civic
17999,2014,49521,Puyallup, WA,2HGFB6E51EH702831,Honda,Civic
6691,2007,125540,Fresno, CA,1HGFA16537L105691,Honda,Civic
5995,2006,125325,Belton, TX,1HGFA15586L114256,Honda,Civic
7988,2007,109932,Woodbridge, VA,1HGFA16847L067169,Honda,Civic
19699,2014,42288,Chesapeake, VA,2HGFB6E57EH700775,Honda,Civic
22981,2016,14410,Irving, TX,19XFC1F95GE021263,Honda,Civic
6999,2010,111601,Seymour, CT,2HGFG1B89AH502776,Honda,Civic
14900,2013,42250,Oakland Park, FL,2HGFG4A59DH700366,Honda,Civic
16900,2015,35411,Long Island City, NY,2HGFG3B04FH524648,Honda,Civic
6495,2006,119485,Raleigh, NC,1HGFA16836L112682,Honda,Civic
15995,2013,38994,Groton, CT,2HGFG4A51DH700765,Honda,Civic
4995,2006,137664,Arlington, TX,JHMFA16886S009227,Honda,Civic
19996,2017,7182,Billings, MT,SHHFK7H78HU201137,Honda,Civic
4788,2007,148814,Mesquite, TX,1HGFA16597L097483,Honda,Civic
17999,2015,32266,Simi Valley, CA,2HGFG3A86FH518275,Honda,Civic
13950,2013,90154,Universal City, TX,2HGFB6E59DH704227,Honda,Civic
6495,2011,126622,Clayton, NC,2HGFG1B61BH517563,Honda,Civic
16790,2015,46128,Feasterville, PA,2HGFG3B02FH500672,Honda,Civic
20250,2016,15494,Johnson City, TN,2HGFC3B35GH354887,Honda,Civic
6986,2008,131174,Wake Forest, NC,1HGFA16508L020616,Honda,Civic
12906,2013,76403,Mesa, AZ,2HGFG4A57DH702214,Honda,Civic
5500,2008,112987,Stafford, TX,2HGFG11818H522144,Honda,Civic
16745,2014,45922,Raynham, MA,2HGFG4A59EH700031,Honda,Civic
8495,2008,77006,Fairburn, GA,2HGFG12868H557115,Honda,Civic
20995,2016,5224,Morehead City, NC,2HGFC4B03GH315114,Honda,Civic
8750,2011,113447,Hutto, TX,2HGFG1B93BH503755,Honda,Civic
23695,2017,18189,Rochelle Park, NJ,19XFC1F98HE204531,Honda,Civic
17591,2013,18893,Sunnyvale, CA,2HGFG4A57DH703377,Honda,Civic
6595,2007,91491,Hampstead, MD,2HGFG12667H554504,Honda,Civic
3900,2005,142932,Oakland Park, FL,2HGES16385H562420,Honda,Civic
12800,2013,84397,Whitesboro, TX,2HGFG4A58DH705994,Honda,Civic
19490,2016,23500,Staunton, VA,2HGFC3B34GH354833,Honda,Civic
6000,2007,108565,North Charleston, SC,2HGFG12607H505931,Honda,Civic
23971,2016,5725,Danvers, MA,19XFC1F97GE207130,Honda,Civic
15552,2013,55116,Palm Harbor, FL,2HGFG4A52DH701830,Honda,Civic
10674,2008,87300,Lynn, MA,2HGFA55548H708964,Honda,Civic
23340,2016,10910,Hollywood, FL,19XFC1F94GE020282,Honda,Civic
12991,2014,79796,Fayetteville, NC,2HGFG3B88EH523796,Honda,Civic
13377,2013,71646,Shreveport, LA,2HGFG3B03DH503951,Honda,Civic
19971,2016,23967,North Little Rock, AR,2HGFC3B33GH357190,Honda,Civic
19888,2017,2703,Smyrna Beach, FL,SHHFK7H45HU224803,Honda,Civic
15499,2013,36313,Phoenix, AZ,2HGFG4A59DH703056,Honda,Civic
8500,2012,148200,Aberdeen, MD,19XFB2F88CE340571,Honda,Civic
8299,2008,126075,Chesterton, IN,1HGFA16868L093550,Honda,Civic
21600,2016,9211,Everett, WA,2HGFC3B30GH354134,Honda,Civic
19015,2015,21165,DeRidder, LA,2HGFG4A52FH707551,Honda,Civic
15546,2013,40272,Snellville, GA,2HGFG4A50DH702667,Honda,Civic
6000,2007,114596,Corona, CA,2HGFG12647H525325,Honda,Civic
6449,2006,136875,Woodbridge, VA,JHMFA16536S000683,Honda,Civic
21895,2016,37751,Irvine, CA,2HGFC1F91GH639539,Honda,Civic
20000,2016,22317,Jacksonville, FL,2HGFC3B32GH352076,Honda,Civic
23991,2017,9554,Schaumburg, IL,19XFC1F37HE000623,Honda,Civic
6275,2007,96115,Edgewater Park, NJ,2HGFG12857H529577,Honda,Civic
6495,2008,138236,Mine Hill, NJ,2HGFA16818H513373,Honda,Civic
9900,2011,86939,Alpharetta, GA,2HGFG2A56BH700116,Honda,Civic
13765,2012,55406,Bow, NH,2HGFG4A54CH708390,Honda,Civic
9400,2012,119012,Frederick, MD,2HGFG3B12CH518612,Honda,Civic
20499,2015,37196,Vallejo, CA,2HGFB6E59FH701766,Honda,Civic
11591,2013,73321,Mooresville, NC,19XFB4F27DE003639,Honda,Civic
6324,2007,111293,Reno, NV,2HGFG12687H562717,Honda,Civic
9690,2009,85020,Birmingham, AL,2HGFG12899H537183,Honda,Civic
12995,2012,56562,Oklahoma City, OK,2HGFG4A57CH702163,Honda,Civic
16495,2013,61063,Shrewsbury, MA,2HGFB6E50DH709073,Honda,Civic
12999,2010,51140,El Paso, TX,2HGFG1B66AH529657,Honda,Civic
6575,2005,126423,Portland, OR,JHMES26795S001867,Honda,Civic
18999,2015,22485,Orlando, FL,2HGFG4A53FH701855,Honda,Civic
11559,2010,63069,Georgetown, TX,2HGFG2A50AH700529,Honda,Civic
5990,2008,108633,Macon, GA,2HGFG11938H516788,Honda,Civic
23995,2017,17548,Greenville, NC,2HGFC1F94HH635244,Honda,Civic
18847,2015,23303,Union, NJ,2HGFG4A59FH705697,Honda,Civic
11997,2013,115507,Fort Lauderdale, FL,2HGFB6E58DH704901,Honda,Civic
18000,2015,22282,Long Beach, CA,2HGFG3B89FH523162,Honda,Civic
6179,2008,114919,Clearwater, FL,2HGFG12698H532708,Honda,Civic
21000,2015,33962,Austin, TX,2HGFB6E54FH702758,Honda,Civic
16998,2014,27168,Miami, FL,2HGFG4A57EH703820,Honda,Civic
6996,2012,164683,North Miami, FL,19XFB2F9XCE052110,Honda,Civic
13985,2012,46972,Atlanta, GA,2HGFG4A50CH705065,Honda,Civic
13999,2016,113031,Hayward, CA,19XFC2F74GE200124,Honda,Civic
5577,2008,132456,Denton, TX,2HGFG12618H582096,Honda,Civic
16990,2014,34874,Glen Head, NY,2HGFG4A54EH701782,Honda,Civic
17999,2015,34523,El Paso, TX,2HGFG3B53FH504001,Honda,Civic
19799,2016,21199,Dayton, OH,2HGFC3B70GH350412,Honda,Civic
8995,2010,126327,Murfreesboro, TN,2HGFA1F36AH582408,Honda,Civic
20795,2017,14,Barstow, CA,SHHFK7H28HU403089,Honda,Civic
18174,2014,23928,Lebanon, NH,2HGFG4A53EH703006,Honda,Civic
19661,2015,19382,White Plains, NY,2HGFG4A53FH707056,Honda,Civic
6491,2008,143908,San Francisco, CA,2HGFA16518H518790,Honda,Civic
5995,2011,135000,Savannah, GA,2HGFG1B61BH515165,Honda,Civic
20141,2016,6233,Jersey City, NJ,2HGFC4B08GH314038,Honda,Civic
8990,2008,73142,Hendersonville, NC,2HGFG12888H569184,Honda,Civic
6217,2007,105179,North Richland Hills, TX,2HGFG12637H571096,Honda,Civic
6300,2008,117335,McHenry, IL,2HGFG12868H512532,Honda,Civic
6738,2006,128469,Hillsboro, OR,1HGFA16896L148280,Honda,Civic
21900,2016,31073,Costa Mesa, CA,2HGFC1F94GH638465,Honda,Civic
6995,2007,131388,Orem, UT,1HGFA16597L090548,Honda,Civic
22989,2016,23899,Sumner, WA,2HGFC1F99GH636307,Honda,Civic
5995,2008,109505,Levittown, PA,2HGFG12698H511549,Honda,Civic
21900,2016,32720,Bluefield, WV,19XFC1F36GE000627,Honda,Civic
17984,2015,37799,Poway, CA,2HGFG4A55FH703087,Honda,Civic
4499,2006,110348,Berlin, NJ,2HGFG12636H508336,Honda,Civic
14941,2012,57828,Lincoln, NE,2HGFG4A58CH708943,Honda,Civic
24997,2017,2573,Reading, PA,2HGFC1E53HH700048,Honda,Civic
16628,2013,35434,San Jose, CA,2HGFG4A52DH703318,Honda,Civic
6494,2008,103621,Pompano Beach, FL,2HGFG12888H579858,Honda,Civic
9999,2012,131954,Baltimore, MD,2HGFB2F83CH312344,Honda,Civic
12498,2013,73861,Placentia, CA,2HGFG4A52DH702816,Honda,Civic
5999,2008,145865,Buford, GA,1HGFA16818L038651,Honda,Civic
20675,2017,7814,Marshall, VA,SHHFK7H53HU219995,Honda,Civic
9455,2010,85365,Killeen, TX,2HGFG1B83AH509920,Honda,Civic
13906,2013,65529,Oklahoma City, OK,2HGFG4A51DH701480,Honda,Civic
8000,2008,85753,National City, CA,2HGFG12628H511702,Honda,Civic
19000,2015,53279,Escondido, CA,2HGFB6E55FH709962,Honda,Civic
17000,2015,55260,Frisco, TX,2HGFG4A59FH702315,Honda,Civic
19500,2015,19645,Estero, FL,2HGFG4A54FH704327,Honda,Civic
18245,2014,22766,Austin, TX,2HGFG4A59EH700868,Honda,Civic
23897,2016,10628,Virginia Beach, VA,19XFC1F95GE021683,Honda,Civic
5700,2008,113716,Stafford, VA,2HGFG12818H524572,Honda,Civic
15991,2015,60817,Lakeland, FL,2HGFG4A56FH703065,Honda,Civic
3900,2005,109602,Winter Park, FL,1HGEM22595L078668,Honda,Civic
7499,2010,109328,Fairfield, OH,2HGFG1B81AH535920,Honda,Civic
25324,2017,103,Winter Haven, FL,2HGFC1F76HH634157,Honda,Civic
19795,2015,14170,Franklin, IN,2HGFG3B01FH508701,Honda,Civic
6490,2006,97000,Van Wert, OH,2HGFG11856H581677,Honda,Civic
5799,2006,95510,Sacramento, CA,2HGFG11686H549482,Honda,Civic
17437,2015,45597,Latham, NY,2HGFG4A55FH702635,Honda,Civic
5665,2007,121198,Hopkins, MN,2HGFG12647H543680,Honda,Civic
12900,2010,80575,Kearny, NJ,2HGFA5E57AH700590,Honda,Civic
6000,2005,123911,DALTON, GA,2HGES16545H629791,Honda,Civic
8506,2011,106029,Grand Island, NY,2HGFG1B62BH516437,Honda,Civic
21995,2016,22739,Hooksett, NH,19XFC1F7XGE208108,Honda,Civic
17548,2014,23605,West Babylon, NY,2HGFG4A53EH700543,Honda,Civic
6790,2011,126743,Raleigh, NC,2HGFG1A61BH502028,Honda,Civic
9988,2012,104197,Gadsden, AL,2HGFG3B81CH550965,Honda,Civic
4995,2010,187355,Orlando, FL,2HGFA1F52AH564585,Honda,Civic
17000,2015,33784,Labelle, FL,2HGFG4A59FH700239,Honda,Civic
18989,2015,21311,North Richland Hills, TX,2HGFG4A57FH701003,Honda,Civic
17998,2015,33780,Coral Springs, FL,2HGFG4A55FH703137,Honda,Civic
14995,2012,54155,Apex, NC,2HGFG4A51CH708959,Honda,Civic
9488,2011,109752,Ventura, CA,2HGFG1B80BH513098,Honda,Civic
18995,2015,16047,Bloomfield, NJ,2HGFG3B04FH532023,Honda,Civic
7995,2012,121117,Midway City, CA,2HGFG3B82CH526576,Honda,Civic
14950,2012,83178,Raleigh, NC,2HGFB6E53CH705873,Honda,Civic
16950,2013,21943,Waterbury, CT,2HGFG4A58DH706465,Honda,Civic
6988,2008,98962,Boise, ID,2HGFG12628H513157,Honda,Civic
3900,2005,114235,Salt Lake City, UT,1HGEM21935L041863,Honda,Civic
5985,2006,130063,North Hollywood, CA,2HGFA16596H502527,Honda,Civic
8495,2008,117054,Philadelphia, PA,2HGFA555X8H705406,Honda,Civic
3891,2009,189584,Jacksonville, FL,1HGFA15509L019033,Honda,Civic
6991,2008,106255,Bradenton, FL,2HGFG11888H548840,Honda,Civic
19627,2015,26078,Temple, TX,2HGFG4A57FH706038,Honda,Civic
16995,2014,30226,Richland, MS,2HGFG4A50EH704338,Honda,Civic
6995,2009,107666,Vernon, CT,2HGFG12819H515128,Honda,Civic
6990,2007,94308,St. Petersburg, FL,2HGFG12817H583071,Honda,Civic
14990,2013,45833,Rockville, MD,2HGFG4A51DH706856,Honda,Civic
22748,2016,24307,Hickory, NC,19XFC1F91GE025696,Honda,Civic
7495,2008,129439,Orlando, FL,1HGFA16888L050506,Honda,Civic
21848,2017,5,New Castle, PA,2HGFC4B0XHH300157,Honda,Civic
21967,2016,26491,Torrance, CA,19XFC1F99GE203936,Honda,Civic
9229,2008,85266,Fairfax, VA,2HGFG21508H705613,Honda,Civic
11784,2013,76426,Thornton, CO,19XFB4F22DE000177,Honda,Civic
11995,2011,65182,Glassboro, NJ,2HGFG1B67BH515431,Honda,Civic
5995,2007,150669,Orlando, FL,1HGFA16817L046604,Honda,Civic
24497,2016,7317,Denver, CO,19XFC1F92GE031037,Honda,Civic
24599,2017,5101,READING, PA,2HGFC1F91HH651028,Honda,Civic
12877,2010,82226,Manassas, VA,2HGFA5E51AH701315,Honda,Civic
16986,2014,43196,Easton, PA,2HGFG4A53EH701790,Honda,Civic
8991,2010,129068,Houston, TX,2HGFA1F5XAH539451,Honda,Civic
12990,2012,75510,Oak Lawn, IL,2HGFG4A55CH707281,Honda,Civic
4795,2005,136774,Sherman Oaks, CA,2HGES16585H518063,Honda,Civic
7995,2007,120311,Glendora, CA,2HGFA165X7H508824,Honda,Civic
17990,2015,27780,South Easton, MA,2HGFG4A53FH702441,Honda,Civic
14565,2014,68012,Milford, CT,2HGFG4A51EH701898,Honda,Civic
4995,2005,136282,Colma, CA,2HGES15515H596086,Honda,Civic
18798,2014,19388,Idaho Falls, ID,2HGFG4A53EH700140,Honda,Civic
15376,2012,56706,Beaverton, OR,2HGFG4A55CH707670,Honda,Civic
23500,2016,15585,Tacoma, WA,19XFC1F35GE223029,Honda,Civic
13075,2013,69929,Lynn, MA,2HGFG4A57DH704870,Honda,Civic
19488,2017,8974,Boise, ID,SHHFK7H55HU203152,Honda,Civic
4995,2006,143264,Oklahoma City, OK,1HGFA16576L037149,Honda,Civic
6999,2008,136354,Glen Burnie, MD,2HGFA16808H312869,Honda,Civic
8791,2007,77052,Doylestown, PA,2HGFG12877H562368,Honda,Civic
4880,2005,136094,Pleasanton, CA,2HGES16555H606066,Honda,Civic
14000,2014,85111,Springfield, VA,2HGFG4A53EH702521,Honda,Civic
16985,2014,33323,Bloomfield, NJ,2HGFG3B50EH521692,Honda,Civic
11995,2012,66239,Edmonds, WA,JHMFB4F20CS001242,Honda,Civic
16988,2013,59345,Norfolk, VA,2HGFB6E57DH704470,Honda,Civic
21339,2016,6474,North Aurora, IL,2HGFC3B73GH361856,Honda,Civic
7900,2008,89700,Nashville, TN,2HGFG21508H700038,Honda,Civic
12909,2012,67191,Houston, TX,2HGFG4A52CH704127,Honda,Civic
13600,2013,64136,Nottingham, MD,2HGFG4A53DH705451,Honda,Civic
19295,2014,4253,Staten Island, NY,2HGFG4A54EH702558,Honda,Civic
7000,2008,149526,Round Rock, TX,2HGFA55558H705913,Honda,Civic
11990,2012,79653,Miamisburg, OH,2HGFG4A54CH703349,Honda,Civic
23170,2016,20290,Webster, TX,19XFC1F34GE043489,Honda,Civic
22995,2016,12990,Westborough, MA,19XFC1F91GE217099,Honda,Civic
9995,2009,109390,Matthews, NC,2HGFA555X9H704211,Honda,Civic
5500,2007,110200,San Antonio, TX,2HGFG11697H549573,Honda,Civic
8990,2008,127363,North Phoenix, AZ,2HGFA55588H706506,Honda,Civic
22995,2016,13074,Naugatuck, CT,19XFC1F98GE215589,Honda,Civic
5995,2005,87150,La Habra, CA,1HGEM22535L072882,Honda,Civic
9997,2012,119039,Manassas, VA,2HGFG4A57CH702275,Honda,Civic
17651,2016,85288,Irving, TX,19XFC2F79GE041150,Honda,Civic
8477,2008,100406,Paso Robles, CA,2HGFG12818H572816,Honda,Civic
20500,2015,11960,Poughkeepsie, NY,2HGFG4A5XFH702615,Honda,Civic
8999,2009,133887,Centennial, CO,2HGFA55589H707009,Honda,Civic
16999,2014,32390,Montclair, CA,2HGFG4A54EH702950,Honda,Civic
6990,2008,101387,New Bedford, MA,2HGFG12878H546351,Honda,Civic
6999,2008,137410,Houston, TX,2HGFA16818H317224,Honda,Civic
15266,2012,61854,Honolulu, HI,2HGFG4A5XCH706269,Honda,Civic
9999,2010,82128,Charlotte, NC,2HGFG1B99AH525001,Honda,Civic
8892,2012,148997,Oklahoma City, OK,19XFB5F51CE003599,Honda,Civic
6498,2007,128319,Saint Charles, IL,2HGFG12877H557249,Honda,Civic
15999,2012,46938,Spokane, WA,2HGFG4A56CH706768,Honda,Civic
6000,2009,160383,New Castle, PA,19XFA16519E035490,Honda,Civic
15296,2012,51883,Loveland, CO,2HGFG4A50CH705485,Honda,Civic
6499,2009,152247,Shoreline, WA,19XFA16559E006476,Honda,Civic
19147,2015,25233,Amarillo, TX,2HGFG4A53FH701581,Honda,Civic
